,longitude,latitude,season,so
303,106.58334350585938,-3.5,DJF,32.24625
304,106.58334350585938,-3.416664123535156,DJF,32.268784
305,106.58334350585938,-3.3333282470703125,DJF,32.25288
306,106.58334350585938,-3.25,DJF,32.229492
307,106.58334350585938,-3.166664123535156,DJF,31.979065
308,106.58334350585938,-3.0833282470703125,DJF,31.036032
309,106.58334350585938,-2.5,DJF,32.109207
310,106.58334350585938,-2.416664123535156,DJF,32.158257
311,106.58334350585938,-2.3333282470703125,DJF,32.257126
312,106.58334350585938,-2.25,DJF,32.30207
313,106.58334350585938,-2.166664123535156,DJF,32.336105
314,106.58334350585938,-2.0833282470703125,DJF,32.3922
315,106.58334350585938,-2.0,DJF,32.43657
316,106.58334350585938,-1.916664123535156,DJF,32.45779
317,106.58334350585938,-1.8333282470703125,DJF,32.49582
318,106.58334350585938,-1.75,DJF,32.521774
319,106.58334350585938,-1.6666641235351562,DJF,32.541336
320,106.58334350585938,-1.5833282470703125,DJF,32.57994
321,106.58334350585938,-1.5,DJF,32.629204
322,106.58334350585938,-1.4166641235351562,DJF,32.64877
323,106.66668701171876,-3.5833282470703125,DJF,32.313583
324,106.66668701171876,-3.5,DJF,32.330227
325,106.66668701171876,-3.416664123535156,DJF,32.341663
326,106.66668701171876,-3.3333282470703125,DJF,32.33593
327,106.66668701171876,-3.25,DJF,32.338657
328,106.66668701171876,-3.166664123535156,DJF,32.32872
329,106.66668701171876,-2.916664123535156,DJF,31.616953
330,106.66668701171876,-2.8333282470703125,DJF,31.850332
331,106.66668701171876,-2.75,DJF,32.06395
332,106.66668701171876,-2.666664123535156,DJF,32.148514
333,106.66668701171876,-2.5,DJF,32.114933
334,106.66668701171876,-2.416664123535156,DJF,32.2317
335,106.66668701171876,-2.3333282470703125,DJF,32.33336
336,106.66668701171876,-2.25,DJF,32.37855
337,106.66668701171876,-2.166664123535156,DJF,32.400723
338,106.66668701171876,-2.0833282470703125,DJF,32.454006
339,106.66668701171876,-2.0,DJF,32.481
340,106.66668701171876,-1.916664123535156,DJF,32.517044
341,106.66668701171876,-1.8333282470703125,DJF,32.548145
342,106.66668701171876,-1.75,DJF,32.56472
343,106.66668701171876,-1.6666641235351562,DJF,32.59121
344,106.66668701171876,-1.5833282470703125,DJF,32.629738
345,106.66668701171876,-1.5,DJF,32.65996
346,106.66668701171876,-1.4166641235351562,DJF,32.676735
