,longitude,latitude,season,so
123,105.66668701171876,-2.666664123535156,MAM,30.898857
124,105.66668701171876,-2.5833282470703125,MAM,31.04612
125,105.66668701171876,-2.5,MAM,31.187782
126,105.66668701171876,-2.416664123535156,MAM,31.260092
127,105.66668701171876,-2.3333282470703125,MAM,31.273172
128,105.66668701171876,-2.25,MAM,31.277077
129,105.66668701171876,-2.166664123535156,MAM,31.038124
130,105.66668701171876,-1.75,MAM,32.35015
131,105.66668701171876,-1.6666641235351562,MAM,32.39081
132,105.66668701171876,-1.5833282470703125,MAM,32.476715
133,105.66668701171876,-1.5,MAM,32.56031
134,105.66668701171876,-1.4166641235351562,MAM,32.608624
135,105.75,-2.666664123535156,MAM,30.96637
136,105.75,-2.5833282470703125,MAM,31.211369
137,105.75,-2.5,MAM,31.248243
138,105.75,-2.416664123535156,MAM,31.26575
139,105.75,-2.3333282470703125,MAM,31.20122
140,105.75,-2.25,MAM,31.095713
141,105.75,-2.166664123535156,MAM,30.922508
142,105.75,-1.75,MAM,32.342106
143,105.75,-1.6666641235351562,MAM,32.410618
144,105.75,-1.5833282470703125,MAM,32.49378
145,105.75,-1.5,MAM,32.556885
146,105.75,-1.4166641235351562,MAM,32.61585
147,105.83334350585938,-3.5833282470703125,MAM,29.81951
148,105.83334350585938,-3.5,MAM,29.92501
149,105.83334350585938,-2.916664123535156,MAM,31.07665
150,105.83334350585938,-2.8333282470703125,MAM,31.17023
151,105.83334350585938,-2.75,MAM,31.11617
152,105.83334350585938,-2.666664123535156,MAM,31.080545
153,105.83334350585938,-2.5833282470703125,MAM,31.171326
154,105.83334350585938,-2.5,MAM,31.012533
155,105.83334350585938,-2.416664123535156,MAM,31.04309
156,105.83334350585938,-2.3333282470703125,MAM,30.989847
157,105.83334350585938,-2.25,MAM,30.926771
158,105.83334350585938,-2.166664123535156,MAM,30.820116
159,105.83334350585938,-1.5,MAM,32.56623
160,105.83334350585938,-1.4166641235351562,MAM,32.623974
161,105.91668701171876,-3.5833282470703125,MAM,30.027689
162,105.91668701171876,-3.5,MAM,30.11581
163,105.91668701171876,-3.416664123535156,MAM,30.158651
164,105.91668701171876,-2.916664123535156,MAM,31.09304
165,105.91668701171876,-2.8333282470703125,MAM,31.123318
166,105.91668701171876,-2.75,MAM,31.004692
167,105.91668701171876,-2.666664123535156,MAM,30.978477
168,105.91668701171876,-2.5833282470703125,MAM,30.941061
169,105.91668701171876,-2.5,MAM,30.860146
170,105.91668701171876,-1.5,MAM,32.576077
171,105.91668701171876,-1.4166641235351562,MAM,32.634968
172,106.0,-3.5833282470703125,MAM,30.347364
173,106.0,-3.5,MAM,30.439934
174,106.0,-3.416664123535156,MAM,30.381222
175,106.0,-3.3333282470703125,MAM,30.437172
176,106.0,-3.0,MAM,30.988901
177,106.0,-2.916664123535156,MAM,31.101719
178,106.0,-2.8333282470703125,MAM,31.113346
179,106.0,-1.5833282470703125,MAM,32.58721
180,106.0,-1.5,MAM,32.60927
181,106.0,-1.4166641235351562,MAM,32.65107
182,106.08334350585938,-3.5833282470703125,MAM,30.924019
183,106.08334350585938,-3.5,MAM,30.969717
184,106.08334350585938,-3.416664123535156,MAM,30.836008
185,106.08334350585938,-3.3333282470703125,MAM,30.782742
186,106.08334350585938,-3.25,MAM,30.846733
187,106.08334350585938,-3.166664123535156,MAM,30.94227
188,106.08334350585938,-3.0833282470703125,MAM,30.962856
189,106.08334350585938,-3.0,MAM,31.123295
190,106.08334350585938,-2.916664123535156,MAM,31.258816
191,106.08334350585938,-2.8333282470703125,MAM,31.197405
192,106.08334350585938,-1.75,MAM,32.587402
193,106.08334350585938,-1.6666641235351562,MAM,32.584045
194,106.08334350585938,-1.5833282470703125,MAM,32.610245
195,106.08334350585938,-1.5,MAM,32.645164
196,106.08334350585938,-1.4166641235351562,MAM,32.68524
197,106.16668701171876,-3.5833282470703125,MAM,31.256874
198,106.16668701171876,-3.5,MAM,31.275045
199,106.16668701171876,-3.416664123535156,MAM,31.152357
200,106.16668701171876,-3.3333282470703125,MAM,31.083195
201,106.16668701171876,-3.25,MAM,31.08605
202,106.16668701171876,-3.166664123535156,MAM,31.15859
203,106.16668701171876,-3.0833282470703125,MAM,31.143759
204,106.16668701171876,-3.0,MAM,31.34218
205,106.16668701171876,-2.916664123535156,MAM,31.37109
206,106.16668701171876,-2.166664123535156,MAM,32.54403
207,106.16668701171876,-2.0833282470703125,MAM,32.509296
208,106.16668701171876,-2.0,MAM,32.530518
209,106.16668701171876,-1.916664123535156,MAM,32.552567
210,106.16668701171876,-1.8333282470703125,MAM,32.567917
211,106.16668701171876,-1.75,MAM,32.591488
212,106.16668701171876,-1.6666641235351562,MAM,32.618
213,106.16668701171876,-1.5833282470703125,MAM,32.638042
214,106.16668701171876,-1.5,MAM,32.676632
215,106.16668701171876,-1.4166641235351562,MAM,32.71146
216,106.25,-3.5833282470703125,MAM,31.505697
217,106.25,-3.5,MAM,31.478346
218,106.25,-3.416664123535156,MAM,31.358114
219,106.25,-3.3333282470703125,MAM,31.29644
220,106.25,-3.25,MAM,31.273355
221,106.25,-3.166664123535156,MAM,31.314383
222,106.25,-3.0833282470703125,MAM,31.370216
223,106.25,-3.0,MAM,31.390394
224,106.25,-2.916664123535156,MAM,31.349525
225,106.25,-2.3333282470703125,MAM,32.51497
226,106.25,-2.25,MAM,32.510525
227,106.25,-2.166664123535156,MAM,32.536423
228,106.25,-2.0833282470703125,MAM,32.555332
229,106.25,-2.0,MAM,32.577145
230,106.25,-1.916664123535156,MAM,32.594772
231,106.25,-1.8333282470703125,MAM,32.616875
232,106.25,-1.75,MAM,32.63424
233,106.25,-1.6666641235351562,MAM,32.65217
234,106.25,-1.5833282470703125,MAM,32.671535
235,106.25,-1.5,MAM,32.711155
236,106.25,-1.4166641235351562,MAM,32.736115
237,106.33334350585938,-3.5833282470703125,MAM,31.760597
238,106.33334350585938,-3.5,MAM,31.708714
239,106.33334350585938,-3.416664123535156,MAM,31.554924
240,106.33334350585938,-3.3333282470703125,MAM,31.432413
241,106.33334350585938,-3.25,MAM,31.431837
242,106.33334350585938,-3.166664123535156,MAM,31.448286
243,106.33334350585938,-3.0833282470703125,MAM,31.447052
244,106.33334350585938,-3.0,MAM,31.413198
245,106.33334350585938,-2.916664123535156,MAM,31.400953
246,106.33334350585938,-2.416664123535156,MAM,32.52991
247,106.33334350585938,-2.3333282470703125,MAM,32.52099
248,106.33334350585938,-2.25,MAM,32.547604
249,106.33334350585938,-2.166664123535156,MAM,32.57225
250,106.33334350585938,-2.0833282470703125,MAM,32.593254
251,106.33334350585938,-2.0,MAM,32.61195
252,106.33334350585938,-1.916664123535156,MAM,32.623573
253,106.33334350585938,-1.8333282470703125,MAM,32.639515
254,106.33334350585938,-1.75,MAM,32.662457
255,106.33334350585938,-1.6666641235351562,MAM,32.68028
256,106.33334350585938,-1.5833282470703125,MAM,32.699894
257,106.33334350585938,-1.5,MAM,32.731255
258,106.33334350585938,-1.4166641235351562,MAM,32.753956
259,106.41668701171876,-3.5833282470703125,MAM,31.96663
260,106.41668701171876,-3.5,MAM,31.911058
261,106.41668701171876,-3.416664123535156,MAM,31.802315
262,106.41668701171876,-3.3333282470703125,MAM,31.72392
263,106.41668701171876,-3.25,MAM,31.690273
264,106.41668701171876,-3.166664123535156,MAM,31.601694
265,106.41668701171876,-3.0833282470703125,MAM,31.438206
266,106.41668701171876,-3.0,MAM,31.421635
267,106.41668701171876,-2.5,MAM,32.558468
268,106.41668701171876,-2.416664123535156,MAM,32.526962
269,106.41668701171876,-2.3333282470703125,MAM,32.54682
270,106.41668701171876,-2.25,MAM,32.573315
271,106.41668701171876,-2.166664123535156,MAM,32.596104
272,106.41668701171876,-2.0833282470703125,MAM,32.62274
273,106.41668701171876,-2.0,MAM,32.644466
274,106.41668701171876,-1.916664123535156,MAM,32.659695
275,106.41668701171876,-1.8333282470703125,MAM,32.67773
276,106.41668701171876,-1.75,MAM,32.69319
277,106.41668701171876,-1.6666641235351562,MAM,32.711838
278,106.41668701171876,-1.5833282470703125,MAM,32.72841
279,106.41668701171876,-1.5,MAM,32.75878
280,106.41668701171876,-1.4166641235351562,MAM,32.77886
281,106.5,-3.5833282470703125,MAM,32.15358
282,106.5,-3.5,MAM,32.146763
283,106.5,-3.416664123535156,MAM,32.082664
284,106.5,-3.3333282470703125,MAM,32.04219
285,106.5,-3.25,MAM,31.965982
286,106.5,-3.166664123535156,MAM,31.800377
287,106.5,-3.0833282470703125,MAM,31.444576
288,106.5,-2.5,MAM,32.538113
289,106.5,-2.416664123535156,MAM,32.550236
290,106.5,-2.3333282470703125,MAM,32.57583
291,106.5,-2.25,MAM,32.598747
292,106.5,-2.166664123535156,MAM,32.620647
293,106.5,-2.0833282470703125,MAM,32.648117
294,106.5,-2.0,MAM,32.672256
295,106.5,-1.916664123535156,MAM,32.689476
296,106.5,-1.8333282470703125,MAM,32.7043
297,106.5,-1.75,MAM,32.720917
298,106.5,-1.6666641235351562,MAM,32.739365
299,106.5,-1.5833282470703125,MAM,32.757736
300,106.5,-1.5,MAM,32.78371
301,106.5,-1.4166641235351562,MAM,32.80106
302,106.58334350585938,-3.5833282470703125,MAM,32.348175
303,106.58334350585938,-3.5,MAM,32.372757
304,106.58334350585938,-3.416664123535156,MAM,32.360367
305,106.58334350585938,-3.3333282470703125,MAM,32.35233
306,106.58334350585938,-3.25,MAM,32.279667
307,106.58334350585938,-3.166664123535156,MAM,32.04369
308,106.58334350585938,-3.0833282470703125,MAM,31.558706
309,106.58334350585938,-2.5,MAM,32.532413
310,106.58334350585938,-2.416664123535156,MAM,32.56394
311,106.58334350585938,-2.3333282470703125,MAM,32.601982
312,106.58334350585938,-2.25,MAM,32.62463
313,106.58334350585938,-2.166664123535156,MAM,32.648113
314,106.58334350585938,-2.0833282470703125,MAM,32.67401
315,106.58334350585938,-2.0,MAM,32.69708
316,106.58334350585938,-1.916664123535156,MAM,32.71321
317,106.58334350585938,-1.8333282470703125,MAM,32.729477
318,106.58334350585938,-1.75,MAM,32.74684
319,106.58334350585938,-1.6666641235351562,MAM,32.765606
320,106.58334350585938,-1.5833282470703125,MAM,32.782845
321,106.58334350585938,-1.5,MAM,32.808002
322,106.58334350585938,-1.4166641235351562,MAM,32.82938
323,106.66668701171876,-3.5833282470703125,MAM,32.522778
324,106.66668701171876,-3.5,MAM,32.55397
325,106.66668701171876,-3.416664123535156,MAM,32.564125
326,106.66668701171876,-3.3333282470703125,MAM,32.570534
327,106.66668701171876,-3.25,MAM,32.52507
328,106.66668701171876,-3.166664123535156,MAM,32.403988
329,106.66668701171876,-2.916664123535156,MAM,32.014793
330,106.66668701171876,-2.8333282470703125,MAM,32.20478
331,106.66668701171876,-2.75,MAM,32.366287
332,106.66668701171876,-2.666664123535156,MAM,32.456955
333,106.66668701171876,-2.5,MAM,32.54875
334,106.66668701171876,-2.416664123535156,MAM,32.595894
335,106.66668701171876,-2.3333282470703125,MAM,32.632927
336,106.66668701171876,-2.25,MAM,32.658367
337,106.66668701171876,-2.166664123535156,MAM,32.675545
338,106.66668701171876,-2.0833282470703125,MAM,32.699192
339,106.66668701171876,-2.0,MAM,32.721287
340,106.66668701171876,-1.916664123535156,MAM,32.73944
341,106.66668701171876,-1.8333282470703125,MAM,32.755928
342,106.66668701171876,-1.75,MAM,32.771397
343,106.66668701171876,-1.6666641235351562,MAM,32.79138
344,106.66668701171876,-1.5833282470703125,MAM,32.81375
345,106.66668701171876,-1.5,MAM,32.839207
346,106.66668701171876,-1.4166641235351562,MAM,32.858803
