,longitude,latitude,season,so
123,105.66668701171876,-2.666664123535156,JJA,31.217575
124,105.66668701171876,-2.5833282470703125,JJA,31.336123
125,105.66668701171876,-2.5,JJA,31.34038
126,105.66668701171876,-2.416664123535156,JJA,31.356352
127,105.66668701171876,-2.3333282470703125,JJA,31.362444
128,105.66668701171876,-2.25,JJA,31.141272
129,105.66668701171876,-2.166664123535156,JJA,30.724358
130,105.66668701171876,-1.75,JJA,32.568714
131,105.66668701171876,-1.6666641235351562,JJA,32.56271
132,105.66668701171876,-1.5833282470703125,JJA,32.55868
133,105.66668701171876,-1.5,JJA,32.571445
134,105.66668701171876,-1.4166641235351562,JJA,32.59656
135,105.75,-2.666664123535156,JJA,31.455551
136,105.75,-2.5833282470703125,JJA,31.536705
137,105.75,-2.5,JJA,31.482946
138,105.75,-2.416664123535156,JJA,31.468185
139,105.75,-2.3333282470703125,JJA,31.316439
140,105.75,-2.25,JJA,31.018915
141,105.75,-2.166664123535156,JJA,30.72951
142,105.75,-1.75,JJA,32.575474
143,105.75,-1.6666641235351562,JJA,32.606075
144,105.75,-1.5833282470703125,JJA,32.607437
145,105.75,-1.5,JJA,32.56101
146,105.75,-1.4166641235351562,JJA,32.59052
147,105.83334350585938,-3.5833282470703125,JJA,29.152802
148,105.83334350585938,-3.5,JJA,28.983915
149,105.83334350585938,-2.916664123535156,JJA,31.339851
150,105.83334350585938,-2.8333282470703125,JJA,31.602798
151,105.83334350585938,-2.75,JJA,31.584787
152,105.83334350585938,-2.666664123535156,JJA,31.559397
153,105.83334350585938,-2.5833282470703125,JJA,31.544836
154,105.83334350585938,-2.5,JJA,31.355087
155,105.83334350585938,-2.416664123535156,JJA,31.28758
156,105.83334350585938,-2.3333282470703125,JJA,31.196167
157,105.83334350585938,-2.25,JJA,31.049189
158,105.83334350585938,-2.166664123535156,JJA,30.768278
159,105.83334350585938,-1.5,JJA,32.55983
160,105.83334350585938,-1.4166641235351562,JJA,32.58734
161,105.91668701171876,-3.5833282470703125,JJA,29.828445
162,105.91668701171876,-3.5,JJA,29.471281
163,105.91668701171876,-3.416664123535156,JJA,29.233833
164,105.91668701171876,-2.916664123535156,JJA,31.581497
165,105.91668701171876,-2.8333282470703125,JJA,31.706747
166,105.91668701171876,-2.75,JJA,31.65896
167,105.91668701171876,-2.666664123535156,JJA,31.544752
168,105.91668701171876,-2.5833282470703125,JJA,31.444817
169,105.91668701171876,-2.5,JJA,31.268675
170,105.91668701171876,-1.5,JJA,32.56627
171,105.91668701171876,-1.4166641235351562,JJA,32.585052
172,106.0,-3.5833282470703125,JJA,30.714415
173,106.0,-3.5,JJA,30.432364
174,106.0,-3.416664123535156,JJA,29.783684
175,106.0,-3.3333282470703125,JJA,29.822235
176,106.0,-3.0,JJA,31.120943
177,106.0,-2.916664123535156,JJA,31.56729
178,106.0,-2.8333282470703125,JJA,31.68865
179,106.0,-1.5833282470703125,JJA,32.569687
180,106.0,-1.5,JJA,32.569714
181,106.0,-1.4166641235351562,JJA,32.586395
182,106.08334350585938,-3.5833282470703125,JJA,31.620619
183,106.08334350585938,-3.5,JJA,31.416855
184,106.08334350585938,-3.416664123535156,JJA,30.731377
185,106.08334350585938,-3.3333282470703125,JJA,30.332031
186,106.08334350585938,-3.25,JJA,30.400108
187,106.08334350585938,-3.166664123535156,JJA,30.659561
188,106.08334350585938,-3.0833282470703125,JJA,30.6445
189,106.08334350585938,-3.0,JJA,31.29728
190,106.08334350585938,-2.916664123535156,JJA,31.987368
191,106.08334350585938,-2.8333282470703125,JJA,31.941015
192,106.08334350585938,-1.75,JJA,32.562366
193,106.08334350585938,-1.6666641235351562,JJA,32.552574
194,106.08334350585938,-1.5833282470703125,JJA,32.55637
195,106.08334350585938,-1.5,JJA,32.574146
196,106.08334350585938,-1.4166641235351562,JJA,32.595898
197,106.16668701171876,-3.5833282470703125,JJA,32.181805
198,106.16668701171876,-3.5,JJA,32.12971
199,106.16668701171876,-3.416664123535156,JJA,31.791182
200,106.16668701171876,-3.3333282470703125,JJA,31.602783
201,106.16668701171876,-3.25,JJA,31.435144
202,106.16668701171876,-3.166664123535156,JJA,31.68125
203,106.16668701171876,-3.0833282470703125,JJA,31.473816
204,106.16668701171876,-3.0,JJA,32.240726
205,106.16668701171876,-2.916664123535156,JJA,32.317158
206,106.16668701171876,-2.166664123535156,JJA,32.595287
207,106.16668701171876,-2.0833282470703125,JJA,32.55785
208,106.16668701171876,-2.0,JJA,32.542973
209,106.16668701171876,-1.916664123535156,JJA,32.534733
210,106.16668701171876,-1.8333282470703125,JJA,32.528217
211,106.16668701171876,-1.75,JJA,32.54289
212,106.16668701171876,-1.6666641235351562,JJA,32.547047
213,106.16668701171876,-1.5833282470703125,JJA,32.56283
214,106.16668701171876,-1.5,JJA,32.58981
215,106.16668701171876,-1.4166641235351562,JJA,32.609695
216,106.25,-3.5833282470703125,JJA,32.432827
217,106.25,-3.5,JJA,32.42687
218,106.25,-3.416664123535156,JJA,32.24001
219,106.25,-3.3333282470703125,JJA,32.178665
220,106.25,-3.25,JJA,32.08659
221,106.25,-3.166664123535156,JJA,32.134594
222,106.25,-3.0833282470703125,JJA,32.292713
223,106.25,-3.0,JJA,32.316868
224,106.25,-2.916664123535156,JJA,32.286976
225,106.25,-2.3333282470703125,JJA,32.569553
226,106.25,-2.25,JJA,32.54874
227,106.25,-2.166664123535156,JJA,32.535587
228,106.25,-2.0833282470703125,JJA,32.53415
229,106.25,-2.0,JJA,32.53506
230,106.25,-1.916664123535156,JJA,32.53284
231,106.25,-1.8333282470703125,JJA,32.535465
232,106.25,-1.75,JJA,32.551968
233,106.25,-1.6666641235351562,JJA,32.554142
234,106.25,-1.5833282470703125,JJA,32.57874
235,106.25,-1.5,JJA,32.601124
236,106.25,-1.4166641235351562,JJA,32.61552
237,106.33334350585938,-3.5833282470703125,JJA,32.529957
238,106.33334350585938,-3.5,JJA,32.525814
239,106.33334350585938,-3.416664123535156,JJA,32.404865
240,106.33334350585938,-3.3333282470703125,JJA,32.37865
241,106.33334350585938,-3.25,JJA,32.34044
242,106.33334350585938,-3.166664123535156,JJA,32.398727
243,106.33334350585938,-3.0833282470703125,JJA,32.396996
244,106.33334350585938,-3.0,JJA,32.343918
245,106.33334350585938,-2.916664123535156,JJA,32.34242
246,106.33334350585938,-2.416664123535156,JJA,32.55812
247,106.33334350585938,-2.3333282470703125,JJA,32.53709
248,106.33334350585938,-2.25,JJA,32.53126
249,106.33334350585938,-2.166664123535156,JJA,32.530624
250,106.33334350585938,-2.0833282470703125,JJA,32.537144
251,106.33334350585938,-2.0,JJA,32.54433
252,106.33334350585938,-1.916664123535156,JJA,32.5444
253,106.33334350585938,-1.8333282470703125,JJA,32.550907
254,106.33334350585938,-1.75,JJA,32.563877
255,106.33334350585938,-1.6666641235351562,JJA,32.56401
256,106.33334350585938,-1.5833282470703125,JJA,32.583088
257,106.33334350585938,-1.5,JJA,32.598534
258,106.33334350585938,-1.4166641235351562,JJA,32.6173
259,106.41668701171876,-3.5833282470703125,JJA,32.574265
260,106.41668701171876,-3.5,JJA,32.57411
261,106.41668701171876,-3.416664123535156,JJA,32.52541
262,106.41668701171876,-3.3333282470703125,JJA,32.50082
263,106.41668701171876,-3.25,JJA,32.48795
264,106.41668701171876,-3.166664123535156,JJA,32.460625
265,106.41668701171876,-3.0833282470703125,JJA,32.39476
266,106.41668701171876,-3.0,JJA,32.338493
267,106.41668701171876,-2.5,JJA,32.5684
268,106.41668701171876,-2.416664123535156,JJA,32.532593
269,106.41668701171876,-2.3333282470703125,JJA,32.533657
270,106.41668701171876,-2.25,JJA,32.530773
271,106.41668701171876,-2.166664123535156,JJA,32.538555
272,106.41668701171876,-2.0833282470703125,JJA,32.552994
273,106.41668701171876,-2.0,JJA,32.560165
274,106.41668701171876,-1.916664123535156,JJA,32.553875
275,106.41668701171876,-1.8333282470703125,JJA,32.56419
276,106.41668701171876,-1.75,JJA,32.57237
277,106.41668701171876,-1.6666641235351562,JJA,32.57172
278,106.41668701171876,-1.5833282470703125,JJA,32.586697
279,106.41668701171876,-1.5,JJA,32.605736
280,106.41668701171876,-1.4166641235351562,JJA,32.62048
281,106.5,-3.5833282470703125,JJA,32.60832
282,106.5,-3.5,JJA,32.605717
283,106.5,-3.416664123535156,JJA,32.588573
284,106.5,-3.3333282470703125,JJA,32.56802
285,106.5,-3.25,JJA,32.53281
286,106.5,-3.166664123535156,JJA,32.472744
287,106.5,-3.0833282470703125,JJA,32.39504
288,106.5,-2.5,JJA,32.513226
289,106.5,-2.416664123535156,JJA,32.537823
290,106.5,-2.3333282470703125,JJA,32.543476
291,106.5,-2.25,JJA,32.543514
292,106.5,-2.166664123535156,JJA,32.55319
293,106.5,-2.0833282470703125,JJA,32.565437
294,106.5,-2.0,JJA,32.567444
295,106.5,-1.916664123535156,JJA,32.565826
296,106.5,-1.8333282470703125,JJA,32.57487
297,106.5,-1.75,JJA,32.575382
298,106.5,-1.6666641235351562,JJA,32.580753
299,106.5,-1.5833282470703125,JJA,32.59821
300,106.5,-1.5,JJA,32.614513
301,106.5,-1.4166641235351562,JJA,32.62779
302,106.58334350585938,-3.5833282470703125,JJA,32.6246
303,106.58334350585938,-3.5,JJA,32.62192
304,106.58334350585938,-3.416664123535156,JJA,32.608677
305,106.58334350585938,-3.3333282470703125,JJA,32.601803
306,106.58334350585938,-3.25,JJA,32.569687
307,106.58334350585938,-3.166664123535156,JJA,32.498035
308,106.58334350585938,-3.0833282470703125,JJA,32.427044
309,106.58334350585938,-2.5,JJA,32.508415
310,106.58334350585938,-2.416664123535156,JJA,32.546387
311,106.58334350585938,-2.3333282470703125,JJA,32.55628
312,106.58334350585938,-2.25,JJA,32.55762
313,106.58334350585938,-2.166664123535156,JJA,32.56758
314,106.58334350585938,-2.0833282470703125,JJA,32.57443
315,106.58334350585938,-2.0,JJA,32.573147
316,106.58334350585938,-1.916664123535156,JJA,32.577694
317,106.58334350585938,-1.8333282470703125,JJA,32.580444
318,106.58334350585938,-1.75,JJA,32.58343
319,106.58334350585938,-1.6666641235351562,JJA,32.592396
320,106.58334350585938,-1.5833282470703125,JJA,32.604885
321,106.58334350585938,-1.5,JJA,32.616055
322,106.58334350585938,-1.4166641235351562,JJA,32.626232
323,106.66668701171876,-3.5833282470703125,JJA,32.63037
324,106.66668701171876,-3.5,JJA,32.627686
325,106.66668701171876,-3.416664123535156,JJA,32.618412
326,106.66668701171876,-3.3333282470703125,JJA,32.61478
327,106.66668701171876,-3.25,JJA,32.57773
328,106.66668701171876,-3.166664123535156,JJA,32.49484
329,106.66668701171876,-2.916664123535156,JJA,32.235657
330,106.66668701171876,-2.8333282470703125,JJA,32.324154
331,106.66668701171876,-2.75,JJA,32.360306
332,106.66668701171876,-2.666664123535156,JJA,32.379627
333,106.66668701171876,-2.5,JJA,32.524815
334,106.66668701171876,-2.416664123535156,JJA,32.55459
335,106.66668701171876,-2.3333282470703125,JJA,32.562004
336,106.66668701171876,-2.25,JJA,32.571217
337,106.66668701171876,-2.166664123535156,JJA,32.578995
338,106.66668701171876,-2.0833282470703125,JJA,32.58241
339,106.66668701171876,-2.0,JJA,32.579792
340,106.66668701171876,-1.916664123535156,JJA,32.584522
341,106.66668701171876,-1.8333282470703125,JJA,32.586594
342,106.66668701171876,-1.75,JJA,32.58954
343,106.66668701171876,-1.6666641235351562,JJA,32.596745
344,106.66668701171876,-1.5833282470703125,JJA,32.607647
345,106.66668701171876,-1.5,JJA,32.616894
346,106.66668701171876,-1.4166641235351562,JJA,32.626038
