pasut[m]
-0.473379
-0.638413
-0.796042
-0.939056
-1.05213
-1.1142
-1.10312
-1.00158
-0.802672
-0.513648
-0.156834
0.232771
0.612791
0.940558
1.18042
1.30968
1.32177
1.22619
1.04513
0.807906
0.544445
0.279572
0.0293286
-0.199847
-0.409104
-0.603056
-0.78486
-0.951984
-1.09397
-1.19295
-1.22692
-1.17507
-1.02376
-0.771646
-0.432547
-0.0351241
0.380717
0.770031
1.09032
1.30868
1.40698












































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































