,longitude,latitude,season,uo,vo,speed(m/s),direction
278,106.41668701171876,-1.5833282470703125,SON,0.089351915,-0.03200796,0.0949119287420123,160.29128014588642
279,106.41668701171876,-1.5,SON,0.07299439,-0.023080567,0.0765564729106141,162.4532305519016
280,106.41668701171876,-1.4166641235351562,SON,0.078483514,-0.028104166,0.0833636978327122,160.2980590391702
281,106.5,-3.5833282470703125,SON,0.02594237,-0.07529842,0.0796420656168164,109.01023376310958
282,106.5,-3.5,SON,0.030109482,-0.07757003,0.083208716253222,111.2141557814852
283,106.5,-3.416664123535156,SON,0.020545468,-0.08096627,0.0835323478243723,104.2384689089242
284,106.5,-3.3333282470703125,SON,0.016822351,-0.08119116,0.0829155953684998,101.70573132255603
285,106.5,-3.25,SON,0.017463451,-0.05419975,0.0569437004495835,107.8592198031886
286,106.5,-3.166664123535156,SON,0.038873352,-0.033973802,0.0516270928684843,138.8478014544799
287,106.5,-3.0833282470703125,SON,0.022007342,-0.035473432,0.0417455084980838,121.81502694339191
288,106.5,-2.5,SON,0.0068492643,-0.00059218507,0.006874816696348,175.05851485654443
289,106.5,-2.416664123535156,SON,0.0005844752,0.0033707332,0.0034210310675288,260.16289174966903
290,106.5,-2.3333282470703125,SON,0.0064874305,0.0049092495,0.0081355691347059,217.11597694802745
291,106.5,-2.25,SON,0.014221327,-0.002460681,0.0144326398356187,170.18344741876723
292,106.5,-2.166664123535156,SON,0.026935386,-0.010148796,0.0287839031268973,159.35444296631772
293,106.5,-2.0833282470703125,SON,0.036571495,-0.017587872,0.0405808758902935,154.31628437229597
294,106.5,-2.0,SON,0.03539867,-0.030772397,0.0469042242755864,138.99926004149046
295,106.5,-1.916664123535156,SON,0.04729559,-0.04325656,0.0640937034074463,137.55395461266147
296,106.5,-1.8333282470703125,SON,0.06273481,-0.04646514,0.0780683394274253,143.47414621813772
297,106.5,-1.75,SON,0.063213415,-0.043021683,0.0764643776154276,145.76164380546004
298,106.5,-1.6666641235351562,SON,0.07878517,-0.04129501,0.0889515647014092,152.33885414551173
299,106.5,-1.5833282470703125,SON,0.088896334,-0.03724156,0.0963820107171102,157.26960784342822
300,106.5,-1.5,SON,0.07329841,-0.032969665,0.0803719834192259,155.78175871482514
301,106.5,-1.4166641235351562,SON,0.076311074,-0.03822818,0.0853508861181058,153.39133206259694
302,106.58334350585938,-3.5833282470703125,SON,0.02676624,-0.07580857,0.0803950924446418,109.44693952906736
303,106.58334350585938,-3.5,SON,0.025362236,-0.07186166,0.0762059131096484,109.4395365320687
304,106.58334350585938,-3.416664123535156,SON,0.0021374098,-0.074506365,0.0745370172878306,91.6432284939468
305,106.58334350585938,-3.3333282470703125,SON,-0.014614882,-0.0668854,0.0684635049426621,77.67423815209476
306,106.58334350585938,-3.25,SON,-0.030250678,-0.0403139,0.0504015282771235,53.11623082980624
307,106.58334350585938,-3.166664123535156,SON,-0.0076652295,-0.023988206,0.0251831247145009,72.27915676745853
308,106.58334350585938,-3.0833282470703125,SON,-0.0079391645,-0.023151655,0.0244750783900089,71.07213530666735
309,106.58334350585938,-2.5,SON,0.011580529,3.558996e-05,0.0115805836884456,180.1760841910757
310,106.58334350585938,-2.416664123535156,SON,0.009566931,0.0038345563,0.0103067934284446,201.8415855468556
311,106.58334350585938,-2.3333282470703125,SON,0.021552948,0.00047504343,0.0215581825243013,181.2626382921198
312,106.58334350585938,-2.25,SON,0.027390283,-0.014689319,0.0310805999862269,151.79548654839434
313,106.58334350585938,-2.166664123535156,SON,0.04375204,-0.023425994,0.049628804126733,151.83423120076378
314,106.58334350585938,-2.0833282470703125,SON,0.05312981,-0.030246487,0.0611361324134694,150.34739629132903
315,106.58334350585938,-2.0,SON,0.051431444,-0.04151391,0.0660953716640827,141.09057787493893
316,106.58334350585938,-1.916664123535156,SON,0.060606603,-0.050377604,0.078810299529823,140.26586070062564
317,106.58334350585938,-1.8333282470703125,SON,0.06904771,-0.051155753,0.0859330979381117,143.4661613503825
318,106.58334350585938,-1.75,SON,0.07251246,-0.048227094,0.0870856443447278,146.37263797705296
319,106.58334350585938,-1.6666641235351562,SON,0.08562571,-0.046490252,0.0974325702423353,151.50036965204526
320,106.58334350585938,-1.5833282470703125,SON,0.09012358,-0.04307763,0.0998896485049041,154.45294625178627
321,106.58334350585938,-1.5,SON,0.0755746,-0.039840963,0.0854331463656078,152.2029682218324
322,106.58334350585938,-1.4166641235351562,SON,0.07484954,-0.04411163,0.0868808928330533,149.48756644057227
323,106.66668701171876,-3.5833282470703125,SON,0.024719326,-0.07819017,0.0820045594008234,107.5440193253955
324,106.66668701171876,-3.5,SON,0.0050768103,-0.077380374,0.0775467361221738,93.75371042460029
325,106.66668701171876,-3.416664123535156,SON,-0.022198793,-0.0752515,0.0784574704085394,73.56422059961422
326,106.66668701171876,-3.3333282470703125,SON,-0.046934634,-0.061956193,0.0777266345583494,52.85441549855159
327,106.66668701171876,-3.25,SON,-0.07110869,-0.048599247,0.0861297428446359,34.35066094883541
328,106.66668701171876,-3.166664123535156,SON,-0.060382627,-0.038306706,0.0715084985717891,32.39101974315449
329,106.66668701171876,-2.916664123535156,SON,0.012359134,0.004267202,0.0130750604640575,199.04810768496316
330,106.66668701171876,-2.8333282470703125,SON,0.008668308,-0.00040817115,0.0086779126102166,177.30406181221088
331,106.66668701171876,-2.75,SON,-0.00035896778,-0.00485275,0.0048660086754524,85.76941989976717
332,106.66668701171876,-2.666664123535156,SON,-0.0076268963,-0.0063551962,0.0099276415080042,39.80312939903419
333,106.66668701171876,-2.5,SON,0.017376732,0.0027622373,0.0175949074990843,189.0322701202162
334,106.66668701171876,-2.416664123535156,SON,0.040398385,0.0017591078,0.0404366661689641,182.49331312039035
335,106.66668701171876,-2.3333282470703125,SON,0.0422989,-0.016190482,0.0452915957833495,159.0549698490957
336,106.66668701171876,-2.25,SON,0.039563503,-0.038909514,0.0554907294000286,135.47748823113412
337,106.66668701171876,-2.166664123535156,SON,0.05327778,-0.046113513,0.07046259946191,139.12283148064023
338,106.66668701171876,-2.0833282470703125,SON,0.05847787,-0.048198283,0.075780840348237,140.50417309111407
339,106.66668701171876,-2.0,SON,0.06367784,-0.054024756,0.083507733581538,139.68847718592048
340,106.66668701171876,-1.916664123535156,SON,0.06915985,-0.061086144,0.0922746001931801,138.54711974432536
341,106.66668701171876,-1.8333282470703125,SON,0.07435893,-0.06353402,0.0978050211804348,139.48864344512998
342,106.66668701171876,-1.75,SON,0.079775676,-0.058794938,0.0991009748472779,143.609662088254
343,106.66668701171876,-1.6666641235351562,SON,0.09003361,-0.052647885,0.1042969353557683,149.68269191331038
344,106.66668701171876,-1.5833282470703125,SON,0.09010953,-0.04762942,0.1019229564247294,152.14030109651964
345,106.66668701171876,-1.5,SON,0.07765401,-0.043400235,0.0889591235744559,150.79950764764553
346,106.66668701171876,-1.4166641235351562,SON,0.07046313,-0.039417837,0.0807392009073378,150.77687880746896
